ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL3542437,Putative cytochrome P450 2D7,A0A087X1C5,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL3542434,Aldehyde dehydrogenase,P51649|P05091|P49189|P48448|P00352|P30838|P47895|P43353|P30837|O94788|P30038,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL2019,Type I iodothyronine deiodinase (Type-I 5'-deiodinase) (DIOI) (Type 1 DI) (5DI),P49895,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL3817721,"Glutaryl-CoA dehydrogenase, mitochondrial",Q92947,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL3112376,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,Q96Q83,SINGLE PROTEIN,Homo sapiens,74,99,9606,FALSE
CHEMBL2246,Aldehyde reductase,P14550,SINGLE PROTEIN,Homo sapiens,82,91,9606,FALSE
CHEMBL3560,Malate dehydrogenase cytoplasmic,P40925,SINGLE PROTEIN,Homo sapiens,115,118,9606,FALSE
CHEMBL3712886,"5,6-dihydroxyindole-2-carboxylic acid oxidase",P17643,SINGLE PROTEIN,Homo sapiens,5,8,9606,FALSE
CHEMBL3542431,Deiodinase,P49895|Q92813|P55073,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL4523512,"Sulfide:quinone oxidoreductase, mitochondrial",Q9Y6N5,SINGLE PROTEIN,Homo sapiens,62,98,9606,FALSE
CHEMBL3712956,Metalloreductase STEAP1,Q9UHE8,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL3542430,11-beta-hydroxysteroid dehydrogenase,P80365|P28845,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL4296004,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",P50213,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1861,4-hydroxyphenylpyruvate dioxygenase,P32754,SINGLE PROTEIN,Homo sapiens,113,117,9606,FALSE
CHEMBL3988583,Sepiapterin reductase,P35270,SINGLE PROTEIN,Homo sapiens,1123,2001,9606,FALSE
CHEMBL2163186,Glutathione peroxidase 1,P07203,SINGLE PROTEIN,Homo sapiens,1,11,9606,FALSE
CHEMBL4105824,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",P21912,SINGLE PROTEIN,Homo sapiens,43,56,9606,FALSE
CHEMBL2189153,"Thioredoxin, mitochondrial",Q99757,SINGLE PROTEIN,Homo sapiens,8,16,9606,FALSE
CHEMBL4295949,Cytochrome P450 4F11,Q9HBI6,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL4295812,Peroxiredoxin-4,Q13162,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4881,Aldehyde dehydrogenase X,P30837,SINGLE PROTEIN,Homo sapiens,58,79,9606,FALSE
CHEMBL3706559,Mitochondrial amidoxime-reducing component 1,Q5VT66,SINGLE PROTEIN,Homo sapiens,28,51,9606,FALSE
CHEMBL1911,Succinate semialdehyde dehydrogenase,P51649,SINGLE PROTEIN,Homo sapiens,19,19,9606,FALSE
CHEMBL3611,Type III iodothyronine deiodinase,P55073,SINGLE PROTEIN,Homo sapiens,9,17,9606,FALSE
CHEMBL4523396,Bifunctional peptidase and arginyl-hydroxylase JMJD5,Q8N371,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4295784,Delta-1-pyrroline-5-carboxylate synthase,P54886,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL2095215,Ribonucleoside-diphosphate reductase RR1,P23921|Q7LG56|P31350,PROTEIN COMPLEX GROUP,Homo sapiens,205,391,9606,FALSE
CHEMBL5689,Tryptophan 5-hydroxylase 1,P17752,SINGLE PROTEIN,Homo sapiens,221,248,9606,FALSE
CHEMBL4106171,Superoxide dismutase 1/2,P00441|P04179,PROTEIN FAMILY,Homo sapiens,13,13,9606,FALSE
CHEMBL3271932,Pyridoxine-5'-phosphate oxidase,Q9NVS9,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3592,Squalene monooxygenase,Q14534,SINGLE PROTEIN,Homo sapiens,90,100,9606,FALSE
CHEMBL1839,Thyroid peroxidase,P07202,SINGLE PROTEIN,Homo sapiens,44,47,9606,FALSE
CHEMBL4296017,GMP reductase 2,Q9P2T1,SINGLE PROTEIN,Homo sapiens,49,49,9606,FALSE
CHEMBL4879430,Bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7,P0C870,SINGLE PROTEIN,Homo sapiens,8,11,9606,FALSE
CHEMBL4499,NADH-ubiquinone oxidoreductase chain 4,P03905,SINGLE PROTEIN,Homo sapiens,15,18,9606,FALSE
CHEMBL1275210,Stearoyl-CoA desaturase 5,Q86SK9,SINGLE PROTEIN,Homo sapiens,22,22,9606,FALSE
CHEMBL4295713,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",P11310,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL2364675,Cytochrome P450 3A,P08684|P20815|Q9HB55|P24462,PROTEIN FAMILY,Homo sapiens,63,101,9606,FALSE
CHEMBL2096668,Alcohol dehydrogenase,P07327|P08319|P00325|P00326|P40394|P11766|P28332,PROTEIN FAMILY,Homo sapiens,24,35,9606,FALSE
CHEMBL3627594,Catalase,P04040,SINGLE PROTEIN,Homo sapiens,6,6,9606,FALSE
CHEMBL5909,Hypoxia-inducible factor 1-alpha inhibitor,Q9NWT6,SINGLE PROTEIN,Homo sapiens,56,57,9606,FALSE
CHEMBL1671609,ERO1-like protein alpha,Q96HE7,SINGLE PROTEIN,Homo sapiens,16,22,9606,FALSE
CHEMBL4105892,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",P49748,SINGLE PROTEIN,Homo sapiens,241,241,9606,FALSE
CHEMBL230,Cyclooxygenase-2,P35354,SINGLE PROTEIN,Homo sapiens,7380,12202,9606,FALSE
CHEMBL4116,Alcohol dehydrogenase class III,P11766,SINGLE PROTEIN,Homo sapiens,90,96,9606,FALSE
CHEMBL4234,Estradiol 17-beta-dehydrogenase 3,P37058,SINGLE PROTEIN,Homo sapiens,377,821,9606,FALSE
CHEMBL4105816,Acyl-CoA dehydrogenase family member 10,Q6JQN1,SINGLE PROTEIN,Homo sapiens,218,218,9606,FALSE
CHEMBL4105707,Acyl-CoA dehydrogenase family member 11,Q709F0,SINGLE PROTEIN,Homo sapiens,212,212,9606,FALSE
CHEMBL2010627,Pirin,O00625,SINGLE PROTEIN,Homo sapiens,25,51,9606,FALSE
CHEMBL1970,Alcohol dehydrogenase alpha chain,P07327,SINGLE PROTEIN,Homo sapiens,30,33,9606,FALSE
CHEMBL3404,6-phosphogluconate dehydrogenase,P52209,SINGLE PROTEIN,Homo sapiens,24,39,9606,FALSE
CHEMBL3430864,Dimethylaniline monooxygenase [N-oxide-forming] 3,P31513,SINGLE PROTEIN,Homo sapiens,4,9,9606,FALSE
CHEMBL4523441,Deoxyhypusine hydroxylase,Q9BU89,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL2275,Sorbitol dehydrogenase,Q00796,SINGLE PROTEIN,Homo sapiens,118,133,9606,FALSE
CHEMBL3047,Hypoxia-inducible factor prolyl 4-hydroxylase,Q9NXG6,SINGLE PROTEIN,Homo sapiens,88,111,9606,FALSE
CHEMBL5998,Estradiol 17-beta-dehydrogenase 12,Q53GQ0,SINGLE PROTEIN,Homo sapiens,11,18,9606,FALSE
CHEMBL1250350,Prolyl 4-hydroxylase subunit alpha-1,P13674,SINGLE PROTEIN,Homo sapiens,8,16,9606,FALSE
CHEMBL1681618,"Coproporphyrinogen-III oxidase, mitochondrial",P36551,SINGLE PROTEIN,Homo sapiens,3,5,9606,FALSE
CHEMBL3991501,"Isocitrate dehydrogenase [NADP], mitochondrial",P48735,SINGLE PROTEIN,Homo sapiens,359,555,9606,FALSE
CHEMBL4295672,Lysine-specific demethylase PHF2,O75151,SINGLE PROTEIN,Homo sapiens,16,16,9606,FALSE
CHEMBL4523510,Cholesterol 24-hydroxylase,Q9Y6A2,SINGLE PROTEIN,Homo sapiens,179,256,9606,FALSE
CHEMBL4105748,Peroxisomal acyl-coenzyme A oxidase 1,Q15067,SINGLE PROTEIN,Homo sapiens,194,194,9606,FALSE
CHEMBL3542432,Flavin-containing monooxygenase,P31513|Q99518|P31512|P49326|Q01740,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL4159,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,Q99714,SINGLE PROTEIN,Homo sapiens,15329,20668,9606,FALSE
CHEMBL4295759,"Trifunctional enzyme subunit alpha, mitochondrial",P40939,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL3579,Aldehyde dehydrogenase 1A3,P47895,SINGLE PROTEIN,Homo sapiens,200,317,9606,FALSE
CHEMBL4105817,Peroxisomal acyl-coenzyme A oxidase 3,O15254,SINGLE PROTEIN,Homo sapiens,243,243,9606,FALSE
CHEMBL3670,3-beta-hydroxysteroid dehydrogenase/delta 5-->4-isomerase type II,P26439,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL4879414,Methylcytosine dioxygenase TET3,O43151,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL5586,Carbonyl reductase [NADPH] 1,P16152,SINGLE PROTEIN,Homo sapiens,45,138,9606,FALSE
CHEMBL6008,Carbonyl reductase [NADPH] 3,O75828,SINGLE PROTEIN,Homo sapiens,14,42,9606,FALSE
CHEMBL3831261,Hypoxia-inducible factor prolyl hydroxylase,Q96KS0|Q9NXG6|Q9GZT9|Q9H6Z9,PROTEIN FAMILY,Homo sapiens,23,45,9606,FALSE
CHEMBL2363075,Steroid 5-alpha-reductase,P18405|P31213|Q9H8P0,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL4295923,Pyrroline-5-carboxylate reductase 2,Q96C36,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4295779,Aldehyde dehydrogenase family 3 member A2,P51648,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4295741,Peroxiredoxin-6,P30041,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL2363065,Mitochondrial complex I (NADH dehydrogenase),P03923|O95299|O00217|P03901|P56556|P03886|O95139|O00483|Q86Y39|P17568|P03891|O75306|P03915|P51970|O43674|P03905|P03897|O14561|O15239|O43181|O43676|O43677|O43678|O43920|O75251|O75380|O75438|O75489|O95167|O95168|O95169|O95178|O95182|O95298|O96000|P19404|P28331|P49821|P56181|Q16718|Q16795|Q8N183|Q9BU61|Q9NRX3|Q9NX14|Q9P032|Q9P0J0|Q9UI09|Q9Y375|Q9Y6M9,PROTEIN COMPLEX,Homo sapiens,13,28,9606,FALSE
CHEMBL2317,NADH-ubiquinone oxidoreductase MLRQ subunit,O00483,SINGLE PROTEIN,Homo sapiens,2,4,9606,FALSE
CHEMBL6182,"NADP-dependent malic enzyme, mitochondrial",Q16798,SINGLE PROTEIN,Homo sapiens,6,10,9606,FALSE
CHEMBL3509604,Methionine-R-sulfoxide reductase B3,Q8IXL7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4947,"Alcohol dehydrogenase, iron containing 1",Q8IWW8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2169732,Hydroxyacid oxidase 2,Q9NYQ3,SINGLE PROTEIN,Homo sapiens,54,107,9606,FALSE
CHEMBL1954,Ribonucleoside-diphosphate reductase M2 chain,P31350,SINGLE PROTEIN,Homo sapiens,14,14,9606,FALSE
CHEMBL4523270,Cytochrome P450 4F8,P98187,SINGLE PROTEIN,Homo sapiens,4,10,9606,FALSE
CHEMBL3817720,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",Q9BV57,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL3712868,17-beta-hydroxysteroid dehydrogenase 14,Q9BPX1,SINGLE PROTEIN,Homo sapiens,54,155,9606,FALSE
CHEMBL4680030,Aspartyl/asparaginyl beta-hydroxylase,Q12797,SINGLE PROTEIN,Homo sapiens,12,62,9606,FALSE
CHEMBL4523117,Sulfhydryl oxidase 1,O00391,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL2903,Arachidonate 15-lipoxygenase,P16050,SINGLE PROTEIN,Homo sapiens,6360,7079,9606,FALSE
CHEMBL4523398,Prolyl 3-hydroxylase OGFOD1,Q8N543,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL4295744,Peroxiredoxin-2,P32119,SINGLE PROTEIN,Homo sapiens,3,11,9606,FALSE
CHEMBL4295688,"Apoptosis-inducing factor 1, mitochondrial",O95831,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2169730,NQO1 protein,Q3B792,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL5485,D-amino-acid oxidase,P14920,SINGLE PROTEIN,Homo sapiens,440,694,9606,FALSE
CHEMBL1935,Aldehyde dehydrogenase,P05091,SINGLE PROTEIN,Homo sapiens,352,492,9606,FALSE
CHEMBL2439,Myeloperoxidase,P05164,SINGLE PROTEIN,Homo sapiens,454,941,9606,FALSE
CHEMBL5905,Aldo-keto reductase family 1 member C1,Q04828,SINGLE PROTEIN,Homo sapiens,334,470,9606,FALSE
CHEMBL4802032,Baculoviral IAP repeat-containing protein 2/Aldo-keto reductase family 1 member B1,P15121|Q13490,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL2145,Kynurenine 3-monooxygenase,O15229,SINGLE PROTEIN,Homo sapiens,211,373,9606,FALSE
CHEMBL3285,Alcohol dehydrogenase gamma chain,P00326,SINGLE PROTEIN,Homo sapiens,23,23,9606,FALSE
CHEMBL3714029,Lysyl oxidase homolog 2,Q9Y4K0,SINGLE PROTEIN,Homo sapiens,629,833,9606,FALSE
CHEMBL3391681,Mitochondrial glycerol-3-phosphate dehydrogenase,P43304,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL4112,"Retina-specific amine oxidase, copper containing",O75106,SINGLE PROTEIN,Homo sapiens,8,29,9606,FALSE
CHEMBL2363044,Alcohol dehydrogenase class I,P07327|P00325|P00326,PROTEIN COMPLEX GROUP,Homo sapiens,,,9606,FALSE
CHEMBL3831287,Tryptophan 5-hydroxylase,Q8IWU9|P17752,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL4105929,L-lactate dehydrogenase,V9HWB9,SINGLE PROTEIN,Homo sapiens,93,161,9606,FALSE
CHEMBL6097,Fatty acid desaturase 2,O95864,SINGLE PROTEIN,Homo sapiens,100,102,9606,FALSE
CHEMBL2010624,Thioredoxin,P10599,SINGLE PROTEIN,Homo sapiens,54,110,9606,FALSE
CHEMBL4229,Hydroxyacid oxidase 1,Q9UJM8,SINGLE PROTEIN,Homo sapiens,56,69,9606,FALSE
CHEMBL2007625,Isocitrate dehydrogenase [NADP] cytoplasmic,O75874,SINGLE PROTEIN,Homo sapiens,36574,40911,9606,FALSE
CHEMBL2169731,NADPH--cytochrome P450 reductase,P16435,SINGLE PROTEIN,Homo sapiens,63,112,9606,FALSE
CHEMBL3621036,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",P13995,SINGLE PROTEIN,Homo sapiens,66,78,9606,FALSE
CHEMBL4295822,Prostaglandin reductase 1,Q14914,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4940,L-lactate dehydrogenase B chain,P07195,SINGLE PROTEIN,Homo sapiens,334,396,9606,FALSE
CHEMBL3284,Alcohol dehydrogenase beta chain,P00325,SINGLE PROTEIN,Homo sapiens,24,24,9606,FALSE
CHEMBL2096978,Thioredoxin reductase,Q16881|Q9NNW7|Q86VQ6,PROTEIN FAMILY,Homo sapiens,122,269,9606,FALSE
CHEMBL1926488,Protoporphyrinogen oxidase,P50336,SINGLE PROTEIN,Homo sapiens,118,208,9606,FALSE
CHEMBL5898,Lactoperoxidase,P22079,SINGLE PROTEIN,Homo sapiens,14,15,9606,FALSE
CHEMBL5640,Prolyl 4-hydroxylase subunit alpha-2,O15460,SINGLE PROTEIN,Homo sapiens,12,12,9606,FALSE
CHEMBL3867,Alcohol dehydrogenase class IV,P40394,SINGLE PROTEIN,Homo sapiens,23,23,9606,FALSE
CHEMBL4105781,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,Q9P0J0,SINGLE PROTEIN,Homo sapiens,228,228,9606,FALSE
CHEMBL2314,L-xylulose reductase,Q7Z4W1,SINGLE PROTEIN,Homo sapiens,11,11,9606,FALSE
CHEMBL2163175,Gamma-butyrobetaine dioxygenase,O75936,SINGLE PROTEIN,Homo sapiens,74,161,9606,FALSE
CHEMBL3509603,"Methionine-R-sulfoxide reductase B2, mitochondrial",Q9Y3D2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2816,Alpha-ketoglutarate dehydrogenase,Q02218,SINGLE PROTEIN,Homo sapiens,1,4,9606,FALSE
CHEMBL2546,Heme oxygenase 2,P30519,SINGLE PROTEIN,Homo sapiens,247,250,9606,FALSE
CHEMBL2111369,Inosine-5'-monophosphate dehydrogenase (IMPDH),P20839|P12268,PROTEIN FAMILY,Homo sapiens,52,61,9606,FALSE
CHEMBL3028,Hypoxia-inducible factor prolyl hydroxylase 1,Q96KS0,SINGLE PROTEIN,Homo sapiens,389,399,9606,FALSE
CHEMBL5347,Glucose-6-phosphate 1-dehydrogenase,P11413,SINGLE PROTEIN,Homo sapiens,710,753,9606,FALSE
CHEMBL3437,"Amine oxidase, copper containing",Q16853,SINGLE PROTEIN,Homo sapiens,397,450,9606,FALSE
CHEMBL1973,Tyrosinase,P14679,SINGLE PROTEIN,Homo sapiens,443,689,9606,FALSE
CHEMBL3578,Aldehyde dehydrogenase dimeric NADP-preferring,P30838,SINGLE PROTEIN,Homo sapiens,182,306,9606,FALSE
CHEMBL5019,Flavin reductase,P30043,SINGLE PROTEIN,Homo sapiens,8,40,9606,FALSE
CHEMBL4523279,Lysyl oxidase homolog 1,Q08397,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2140,"Tryptophan 2,3-dioxygenase",P48775,SINGLE PROTEIN,Homo sapiens,876,1240,9606,FALSE
CHEMBL3621037,RNA demethylase ALKBH5,Q6P6C2,SINGLE PROTEIN,Homo sapiens,5,10,9606,FALSE
CHEMBL1927,Thioredoxin reductase 1,Q16881,SINGLE PROTEIN,Homo sapiens,53,97,9606,FALSE
CHEMBL202,Dihydrofolate reductase,P00374,SINGLE PROTEIN,Homo sapiens,1784,3004,9606,FALSE
CHEMBL2254,Peroxisomal sarcosine oxidase,Q9P0Z9,SINGLE PROTEIN,Homo sapiens,4,13,9606,FALSE
CHEMBL5705,Egl nine homolog 3,Q9H6Z9,SINGLE PROTEIN,Homo sapiens,159,245,9606,FALSE
CHEMBL3577,Aldehyde dehydrogenase 1A1,P00352,SINGLE PROTEIN,Homo sapiens,76063,77023,9606,FALSE
CHEMBL2249,Lysyl oxidase,P28300,SINGLE PROTEIN,Homo sapiens,52,75,9606,FALSE
CHEMBL4523402,Methylcytosine dioxygenase TET1,Q8NFU7,SINGLE PROTEIN,Homo sapiens,9,12,9606,FALSE
CHEMBL5697,Egl nine homolog 1,Q9GZT9,SINGLE PROTEIN,Homo sapiens,1150,1499,9606,FALSE
CHEMBL2095205,Monoamine oxidase,P21397|P27338,PROTEIN FAMILY,Homo sapiens,232,395,9606,FALSE
CHEMBL3076,Phenylalanine-4-hydroxylase,P00439,SINGLE PROTEIN,Homo sapiens,3,5,9606,FALSE
CHEMBL5792,Cytochrome P450 3A43,Q9HB55,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1900,Aldose reductase,P15121,SINGLE PROTEIN,Homo sapiens,952,1366,9606,FALSE
CHEMBL4742272,"Cereblon/Indoleamine 2,3-dioxygenase 1",P14902|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL4802015,Synaptic vesicle membrane protein VAT-1 homolog,Q99536,SINGLE PROTEIN,Homo sapiens,1,3,9606,FALSE
CHEMBL1856,Steroid 5-alpha-reductase 2,P31213,SINGLE PROTEIN,Homo sapiens,755,935,9606,FALSE
CHEMBL5917,"Malate dehydrogenase, mitochondrial",P40926,SINGLE PROTEIN,Homo sapiens,135,179,9606,FALSE
CHEMBL4999,Aldo-keto reductase family 1 member C4,P17516,SINGLE PROTEIN,Homo sapiens,190,219,9606,FALSE
CHEMBL4295754,Phospholipid hydroperoxide glutathione peroxidase,P36969,SINGLE PROTEIN,Homo sapiens,81,163,9606,FALSE
CHEMBL3341582,Cytochrome P450 3A7,P24462,SINGLE PROTEIN,Homo sapiens,19,35,9606,FALSE
CHEMBL4295742,"Thioredoxin-dependent peroxide reductase, mitochondrial",P30048,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL5983,Aldo-keto reductase family 1 member B10,O60218,SINGLE PROTEIN,Homo sapiens,169,300,9606,FALSE
CHEMBL4295972,Glyoxylate reductase/hydroxypyruvate reductase,Q9UBQ7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2331065,Alpha-ketoglutarate-dependent dioxygenase FTO,Q9C0B1,SINGLE PROTEIN,Homo sapiens,199,217,9606,FALSE
CHEMBL4523375,Cytochrome P450 4Z1,Q86W10,SINGLE PROTEIN,Homo sapiens,16,72,9606,FALSE
CHEMBL1930,Vitamin k epoxide reductase complex subunit 1 isoform 1,Q9BQB6,SINGLE PROTEIN,Homo sapiens,10,10,9606,FALSE
CHEMBL4630851,"5-demethoxyubiquinone hydroxylase, mitochondrial",Q99807,SINGLE PROTEIN,Homo sapiens,20,72,9606,FALSE
