ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL4772,1-acylglycerol-3-phosphate O-acyltransferase beta,O15120,SINGLE PROTEIN,Homo sapiens,123,131,9606,FALSE
CHEMBL2096991,Protein farnesyl/geranylgeranyl transferase,P49354|P49356|P53609,PROTEIN COMPLEX GROUP,Homo sapiens,138,143,9606,FALSE
CHEMBL2095164,Geranylgeranyl transferase type I,P49354|P53609,PROTEIN COMPLEX,Homo sapiens,721,851,9606,FALSE
CHEMBL4295925,E3 ubiquitin-protein ligase Itchy homolog,Q96J02,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4296109,Sharpin/RBCK1/RNF31,Q9H0F6|Q9BYM8|Q96EP0,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL4748233,VHL/PARP2,Q9UGN5|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,3,6,9606,FALSE
CHEMBL1275212,Ketohexokinase,P50053,SINGLE PROTEIN,Homo sapiens,248,327,9606,FALSE
CHEMBL5791,Elongation of very long chain fatty acids protein 3,Q9HB03,SINGLE PROTEIN,Homo sapiens,10,10,9606,FALSE
CHEMBL4983,Transketolase,P29401,SINGLE PROTEIN,Homo sapiens,67,108,9606,FALSE
CHEMBL2077,Alcohol sulfotransferase,Q06520,SINGLE PROTEIN,Homo sapiens,37,87,9606,FALSE
CHEMBL2346486,Nicotinamide N-methyltransferase,P40261,SINGLE PROTEIN,Homo sapiens,208,310,9606,FALSE
CHEMBL4415,Deoxyhypusine synthase,P49366,SINGLE PROTEIN,Homo sapiens,80,151,9606,FALSE
CHEMBL2321633,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,Q9NS00,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL1743296,Sulfotransferase 1C4,O75897,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL3902,Glutathione S-transferase Pi,P09211,SINGLE PROTEIN,Homo sapiens,315,430,9606,FALSE
CHEMBL2380187,Poly [ADP-ribose] polymerase 6,Q2NL67,SINGLE PROTEIN,Homo sapiens,13,15,9606,FALSE
CHEMBL4105728,Cyclic GMP-AMP synthase,Q8N884,SINGLE PROTEIN,Homo sapiens,398,662,9606,FALSE
CHEMBL4105911,Ubiquitin-conjugating enzyme E2 D3,P61077,SINGLE PROTEIN,Homo sapiens,71,121,9606,FALSE
CHEMBL3105,Poly [ADP-ribose] polymerase-1,P09874,SINGLE PROTEIN,Homo sapiens,4010,5633,9606,FALSE
CHEMBL3043,Tyrosine aminotransferase,P17735,SINGLE PROTEIN,Homo sapiens,13,14,9606,FALSE
CHEMBL4523371,Polypeptide N-acetylgalactosaminyltransferase 10,Q86SR1,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1641353,DNA-directed RNA polymerase II subunit RPB1,P24928,SINGLE PROTEIN,Homo sapiens,5,9,9606,FALSE
CHEMBL6160,UDP-glucuronosyltransferase 2B10,P36537,SINGLE PROTEIN,Homo sapiens,39,42,9606,FALSE
CHEMBL1743316,UDP-glucuronosyltransferase 1-6,P19224,SINGLE PROTEIN,Homo sapiens,151,220,9606,FALSE
CHEMBL4105940,Diacylglycerol kinase eta,Q86XP1,SINGLE PROTEIN,Homo sapiens,7,12,9606,FALSE
CHEMBL4523373,N-alpha-acetyltransferase 40,Q86UY6,SINGLE PROTEIN,Homo sapiens,12,38,9606,FALSE
CHEMBL2142,Glutathione S-transferase theta 2,P0CG29,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3542433,Phenol sulfotransferase,P50225|P50226|P0DMM9,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL4105886,Uncharacterized aarF domain-containing protein kinase 5,Q3MIX3,SINGLE PROTEIN,Homo sapiens,142,142,9606,FALSE
CHEMBL2447,Deoxycytidine kinase,P27707,SINGLE PROTEIN,Homo sapiens,383,530,9606,FALSE
CHEMBL4665582,DNA-directed RNA polymerase III subunit RPC1,O14802,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL4523418,Inositol hexakisphosphate kinase 1,Q92551,SINGLE PROTEIN,Homo sapiens,29,39,9606,FALSE
CHEMBL4523128,Histone acetyltransferase type B catalytic subunit,O14929,SINGLE PROTEIN,Homo sapiens,6,6,9606,FALSE
CHEMBL4523124,tRNA (cytosine(38)-C(5))-methyltransferase,O14717,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4295973,DNA repair protein REV1,Q9UBZ9,SINGLE PROTEIN,Homo sapiens,24,119,9606,FALSE
CHEMBL3588729,Ghrelin O-acyltransferase,Q96T53,SINGLE PROTEIN,Homo sapiens,122,125,9606,FALSE
CHEMBL3542438,Uridine-cytidine kinase,Q9BZX2|Q9HA47,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL1909481,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1,Q06210,SINGLE PROTEIN,Homo sapiens,6,9,9606,FALSE
CHEMBL4494,Acyl-CoA:dihydroxyacetonephosphateacyltransferase,O15228,SINGLE PROTEIN,Homo sapiens,9,75,9606,FALSE
CHEMBL4295940,(E3-independent) E2 ubiquitin-conjugating enzyme,Q9C0C9,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3596075,"Beta-galactoside alpha-2,6-sialyltransferase 1",P15907,SINGLE PROTEIN,Homo sapiens,58,150,9606,FALSE
CHEMBL4996,Fucosyltransferase 4,P22083,SINGLE PROTEIN,Homo sapiens,15,41,9606,FALSE
CHEMBL2321629,"Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1",Q8WZA1,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4105777,Galactoside 2-alpha-L-fucosyltransferase 2,Q10981,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2362992,Amidophosphoribosyltransferase,Q06203,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL3627581,Serine/threonine-protein kinase N3,Q6P5Z2,SINGLE PROTEIN,Homo sapiens,161,163,9606,FALSE
CHEMBL4748231,VHL/Uridine-cytidine kinase 2,Q9BZX2|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL4523504,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,Q9Y223,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3146,Fucosyltransferase 5,Q11128,SINGLE PROTEIN,Homo sapiens,10,13,9606,FALSE
CHEMBL2616,"Acetyl-CoA acetyltransferase, mitochondrial",P24752,SINGLE PROTEIN,Homo sapiens,12,12,9606,FALSE
CHEMBL4105763,Ubiquitin-conjugating enzyme E2 T,Q9NPD8,SINGLE PROTEIN,Homo sapiens,13,35,9606,FALSE
CHEMBL4742271,Cereblon/PARP1,P09874|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,19,161,9606,FALSE
CHEMBL3407328,Pantothenate kinase 3,Q9H999,SINGLE PROTEIN,Homo sapiens,89,93,9606,FALSE
CHEMBL2096677,Phosphoglycerate kinase,P00558|P07205,PROTEIN FAMILY,Homo sapiens,252,287,9606,FALSE
CHEMBL4580,"Thymidine kinase, mitochondrial",O00142,SINGLE PROTEIN,Homo sapiens,78,96,9606,FALSE
CHEMBL1075120,Diacylglycerol kinase delta,Q16760,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL2886,Phosphoglycerate kinase 1,P00558,SINGLE PROTEIN,Homo sapiens,94,94,9606,FALSE
CHEMBL4748223,VHL/PARP1,P09874|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,14,21,9606,FALSE
CHEMBL5542,DNA polymerase eta,Q9Y253,SINGLE PROTEIN,Homo sapiens,19082,21678,9606,FALSE
CHEMBL4105855,Choline-phosphate cytidylyltransferase A,P49585,SINGLE PROTEIN,Homo sapiens,113,113,9606,FALSE
CHEMBL1764936,Ceramide kinase,Q8TCT0,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL3885501,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5,Q00G26|Q8WTS1,PROTEIN-PROTEIN INTERACTION,Homo sapiens,45,45,9606,FALSE
CHEMBL4523372,Glycerol-3-phosphate acyltransferase 4,Q86UL3,SINGLE PROTEIN,Homo sapiens,1,6,9606,FALSE
CHEMBL2732,DNA polymerase gamma subunit 1,P54098,SINGLE PROTEIN,Homo sapiens,37,49,9606,FALSE
CHEMBL4105936,Putative nucleoside diphosphate kinase,O60361,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL4296106,PIK3CG/PIK3R1,P27986|P48736,PROTEIN COMPLEX,Homo sapiens,1,1,9606,FALSE
CHEMBL1255163,Probable protein-cysteine N-palmitoyltransferase porcupine,Q9H237,SINGLE PROTEIN,Homo sapiens,95,135,9606,FALSE
CHEMBL3883313,Perilipin-1/ABHD5,Q8WTS1|O60240,PROTEIN-PROTEIN INTERACTION,Homo sapiens,45,45,9606,FALSE
CHEMBL4866,Glutathione S-transferase A3,Q16772,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL1743297,Sulfotransferase family cytosolic 2B member 1,O00204,SINGLE PROTEIN,Homo sapiens,3,4,9606,FALSE
CHEMBL5554,Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide,O00750,SINGLE PROTEIN,Homo sapiens,375,432,9606,FALSE
CHEMBL3596077,"Alpha-(1,3)-fucosyltransferase 7",Q11130,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL4105990,Ubiquitin-conjugating enzyme E2 D2,P62837,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL4105835,Ubiquitin-conjugating enzyme E2 K,P61086,SINGLE PROTEIN,Homo sapiens,10,15,9606,FALSE
CHEMBL4523365,Phosphatidylinositol-glycan biosynthesis class W protein,Q7Z7B1,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL3638349,Glutaminyl-peptide cyclotransferase-like protein,Q9NXS2,SINGLE PROTEIN,Homo sapiens,49,87,9606,FALSE
CHEMBL2375207,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",P26572,SINGLE PROTEIN,Homo sapiens,10,11,9606,FALSE
CHEMBL4523400,Polypeptide N-acetylgalactosaminyltransferase 6,Q8NCL4,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2375204,Acyl-CoA wax alcohol acyltransferase 2,Q6E213,SINGLE PROTEIN,Homo sapiens,14,14,9606,FALSE
CHEMBL4105981,Mono [ADP-ribose] polymerase PARP16,Q8N5Y8,SINGLE PROTEIN,Homo sapiens,24,29,9606,FALSE
CHEMBL3178,Protein-tyrosine sulfotransferase 2,O60704,SINGLE PROTEIN,Homo sapiens,20,23,9606,FALSE
CHEMBL4105932,Serine/threonine-protein kinase/endoribonuclease IRE2,Q76MJ5,SINGLE PROTEIN,Homo sapiens,253,255,9606,FALSE
CHEMBL2375205,Acyl-CoA wax alcohol acyltransferase 1,Q58HT5,SINGLE PROTEIN,Homo sapiens,11,11,9606,FALSE
CHEMBL3588740,Pre-miRNA 5'-monophosphate methyltransferase,Q7Z5W3,SINGLE PROTEIN,Homo sapiens,11,11,9606,FALSE
CHEMBL2163167,S-methylmethionine--homocysteine S-methyltransferase BHMT2,Q9H2M3,SINGLE PROTEIN,Homo sapiens,9,11,9606,FALSE
CHEMBL2883,"Thymidine kinase, cytosolic",P04183,SINGLE PROTEIN,Homo sapiens,315,627,9606,FALSE
CHEMBL4523282,Polypeptide N-acetylgalactosaminyltransferase 1,Q10472,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4295678,"Citrate synthase, mitochondrial",O75390,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL4523431,Inositol hexakisphosphate kinase 3,Q96PC2,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4296074,Nucleoside diphosphate kinase A/B,P15531|P22392,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL3559703,PI3-kinase class I,P27986|P42338|P48736|P42336|O00459|O00329|Q8WYR1|Q92569,PROTEIN COMPLEX GROUP,Homo sapiens,430,432,9606,FALSE
CHEMBL2638,Ribose-phosphate pyrophosphokinase I,P60891,SINGLE PROTEIN,Homo sapiens,9,25,9606,FALSE
CHEMBL1743294,Sulfotransferase family cytosolic 1B member 1,O43704,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL1743295,Sulfotransferase 1C2,O00338,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4810,Terminal deoxynucleotidyltransferase,P04053,SINGLE PROTEIN,Homo sapiens,70,76,9606,FALSE
CHEMBL6049,Creatine kinase B-type,P12277,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2321634,"Beta-1,3-galactosyltransferase 1",Q9Y5Z6,SINGLE PROTEIN,Homo sapiens,3,5,9606,FALSE
CHEMBL4105770,CCR4-NOT transcription complex subunit 4,O95628,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1075187,Diacylglycerol kinase epsilon,P52429,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1075157,Diacylglycerol kinase gamma,P49619,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL6189,UDP-glucuronosyltransferase 2B28,Q9BY64,SINGLE PROTEIN,Homo sapiens,8,9,9606,FALSE
CHEMBL4742315,Cereblon/E3 SUMO-protein ligase NSE2,Q96SW2|Q96MF7,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL1743293,Sulfotransferase 1A3/1A4,P0DMM9,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL5879,Hematopoietic prostaglandin D synthase,O60760,SINGLE PROTEIN,Homo sapiens,373,585,9606,FALSE
CHEMBL4926,Adenylate kinase 4,P27144,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1743298,Sulfotransferase 4A1,Q9BR01,SINGLE PROTEIN,Homo sapiens,6,6,9606,FALSE
CHEMBL4105819,Adenine phosphoribosyltransferase,P07741,SINGLE PROTEIN,Homo sapiens,185,185,9606,FALSE
CHEMBL2239,Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4,Q8NCG5,SINGLE PROTEIN,Homo sapiens,2,4,9606,FALSE
CHEMBL2360,Hypoxanthine-guanine phosphoribosyltransferase,P00492,SINGLE PROTEIN,Homo sapiens,294,346,9606,FALSE
CHEMBL4524033,"Aspartate aminotransferase, mitochondrial",P00505,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL4802064,Phosphatidylinositol 4-phosphate 5-kinase type-1 beta,O14986,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523427,Polypeptide N-acetylgalactosaminyltransferase 14,Q96FL9,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3596087,"Alpha-(1,6)-fucosyltransferase",Q9BYC5,SINGLE PROTEIN,Homo sapiens,8,8,9606,FALSE
CHEMBL4328,Betaine--homocysteine S-methyltransferase 1,Q93088,SINGLE PROTEIN,Homo sapiens,57,159,9606,FALSE
CHEMBL2010628,DNA polymerase nu,Q7Z5Q5,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4295983,MAPK/MAK/MRK overlapping kinase,Q9UQ07,SINGLE PROTEIN,Homo sapiens,14,14,9606,FALSE
CHEMBL6025,DNA polymerase theta,O75417,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3720,ATP-citrate synthase,P53396,SINGLE PROTEIN,Homo sapiens,115,168,9606,FALSE
CHEMBL4105713,ADP-sugar pyrophosphatase,Q9UKK9,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2593,Peptide N-myristoyltransferase 1,P30419,SINGLE PROTEIN,Homo sapiens,512,643,9606,FALSE
CHEMBL2321630,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",Q10469,SINGLE PROTEIN,Homo sapiens,508,694,9606,FALSE
CHEMBL4523180,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",P10515,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4105871,Ubiquitin-conjugating enzyme E2 L3,P68036,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4742303,Cereblon/E3 ubiquitin-protein ligase DTX3L,Q96SW2|Q8TDB6,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL1743317,UDP-glucuronosyltransferase 1-7,Q9HAW7,SINGLE PROTEIN,Homo sapiens,72,106,9606,FALSE
CHEMBL4295881,E3 ubiquitin-protein ligase HUWE1,Q7Z6Z7,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL2111367,PI3-kinase p110-alpha/p85-alpha,P27986|P42336,PROTEIN COMPLEX,Homo sapiens,2258,2569,9606,FALSE
CHEMBL3988601,Porphobilinogen deaminase,P08397,SINGLE PROTEIN,Homo sapiens,402,404,9606,FALSE
CHEMBL6142,Poly [ADP-ribose] polymerase 4,Q9UKK3,SINGLE PROTEIN,Homo sapiens,39,52,9606,FALSE
CHEMBL3091262,Poly [ADP-ribose] polymerase 8,Q8N3A8,SINGLE PROTEIN,Homo sapiens,69,71,9606,FALSE
CHEMBL3885615,"Phosphatidylinositol 3-kinase regulatory subunit beta/Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",P42338|O00459,PROTEIN COMPLEX,Homo sapiens,17,17,9606,FALSE
CHEMBL2849,Peptide N-myristoyltransferase 2,O60551,SINGLE PROTEIN,Homo sapiens,44,44,9606,FALSE
CHEMBL3120041,"DNA-directed RNA polymerase, mitochondrial",O00411,SINGLE PROTEIN,Homo sapiens,45,57,9606,FALSE
CHEMBL4630834,Alpha N-terminal protein methyltransferase 1B,Q5VVY1,SINGLE PROTEIN,Homo sapiens,7,7,9606,FALSE
CHEMBL5249,Geranylgeranyl transferase type II alpha subunit,Q92696,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2190,Histamine N-methyltransferase,P50135,SINGLE PROTEIN,Homo sapiens,10,15,9606,FALSE
CHEMBL1743292,Sulfotransferase 1A2,P50226,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4933,Glutathione S-transferase A4,O15217,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL4925,Adenylate kinase 1,P00568,SINGLE PROTEIN,Homo sapiens,6,18,9606,FALSE
CHEMBL4105724,Protein arginine N-methyltransferase 9,Q6P2P2,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL3430881,PI3-kinase subunit gamma/Phosphoinositide 3-kinase regulatory subunit 5,P48736|Q8WYR1,PROTEIN COMPLEX,Homo sapiens,10,11,9606,FALSE
CHEMBL3112379,Phosphatidylcholine:ceramide cholinephosphotransferase 2,Q8NHU3,SINGLE PROTEIN,Homo sapiens,148,194,9606,FALSE
CHEMBL4295835,Thiosulfate sulfurtransferase,Q16762,SINGLE PROTEIN,Homo sapiens,135,144,9606,FALSE
CHEMBL3112385,Choline/ethanolamine kinase,Q9Y259,SINGLE PROTEIN,Homo sapiens,45,45,9606,FALSE
CHEMBL4523709,Protein cereblon/E3 ubiquitin-protein ligase ZFP91,Q96SW2|Q96JP5,PROTEIN-PROTEIN INTERACTION,Homo sapiens,4,13,9606,FALSE
CHEMBL4523290,Guanidinoacetate N-methyltransferase,Q14353,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL6004,Queuine tRNA-ribosyltransferase,Q9BXR0,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2131,Indolethylamine N-methyltransferase,O95050,SINGLE PROTEIN,Homo sapiens,65,106,9606,FALSE
CHEMBL4523392,Polypeptide N-acetylgalactosaminyltransferase 13,Q8IUC8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4985,Fucosyltransferase 9,Q9Y231,SINGLE PROTEIN,Homo sapiens,13,24,9606,FALSE
CHEMBL4039,Choline acetylase,P28329,SINGLE PROTEIN,Homo sapiens,63,63,9606,FALSE
CHEMBL2111432,PI3-kinase p110-delta/p85-alpha,P27986|O00329,PROTEIN COMPLEX,Homo sapiens,1340,1506,9606,FALSE
CHEMBL4934,Spermine synthase,P52788,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1952,Thymidylate synthase,P04818,SINGLE PROTEIN,Homo sapiens,998,1620,9606,FALSE
CHEMBL4295868,Testis-specific serine/threonine-protein kinase 4,Q6SA08,SINGLE PROTEIN,Homo sapiens,14,14,9606,FALSE
CHEMBL4680054,Cereblon/Hematopoietic prostaglandin D synthase,O60760|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,6,22,9606,FALSE
CHEMBL4879459,E3 ubiquitin-protein ligase CBL-B,Q13191,SINGLE PROTEIN,Homo sapiens,792,1167,9606,FALSE
CHEMBL4105837,Histone-lysine N-methyltransferase SETD1B,Q9UPS6,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL4739855,2-hydroxyacylsphingosine 1-beta-galactosyltransferase,Q16880,SINGLE PROTEIN,Homo sapiens,21,38,9606,FALSE
CHEMBL4523291,Polypeptide N-acetylgalactosaminyltransferase 3,Q14435,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2063,Ceramide glucosyltransferase,Q16739,SINGLE PROTEIN,Homo sapiens,203,258,9606,FALSE
CHEMBL4296243,Protein-cysteine N-palmitoyltransferase HHAT,Q5VTY9,SINGLE PROTEIN,Homo sapiens,15,18,9606,FALSE
CHEMBL4106140,METTL3/METTL14,Q86U44|Q9HCE5,PROTEIN COMPLEX,Homo sapiens,155,156,9606,FALSE
CHEMBL1908383,Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma,O60331,SINGLE PROTEIN,Homo sapiens,281,288,9606,FALSE
CHEMBL4105885,Uncharacterized aarF domain-containing protein kinase 1,Q86TW2,SINGLE PROTEIN,Homo sapiens,243,243,9606,FALSE
CHEMBL4105766,Ubiquitin-conjugating enzyme E2 D1,P51668,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523153,Triple functional domain protein,O75962,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL1743321,UDP-glucuronosyltransferase 2A1,P0DTE4,SINGLE PROTEIN,Homo sapiens,47,59,9606,FALSE
CHEMBL2380189,Poly [ADP-ribose] polymerase 11,Q9NR21,SINGLE PROTEIN,Homo sapiens,39,64,9606,FALSE
CHEMBL3734642,"Glycerol-3-phosphate acyltransferase 1, mitochondrial",Q9HCL2,SINGLE PROTEIN,Homo sapiens,2,7,9606,FALSE
